ID,starttime,endtime,age,profile_gender,profile_gross_household,profile_gross_personal,profile_marital_stat,profile_socialgrade_cie,profile_GOR,voted_ge_2019,pastvote_ge_2019,voted2017,pastvote_2017,profile_education_age,profile_education_level,lprofile_education_level,pastvote_EURef,WEIGHT,UoE_1,UoE_1_1,UoE_1_2,UoE_1_3,UoE_1_4,UoE_1_5,UoE_1_6,UoE_1_7,UoE_1_8,UoE_1_9,UoE_1_10,UoE_1_11,UoE_1_12,UoE_1_13,UoE_1_14,UoE_1_15,UoE_1_16,UoE_1_17,UoE_1_18,UoE_1_19,UoE_1_20,UoE_1_21,UoE_1_22,UoE_1_23,UoE_1_24,UoE_1_25,UoE_1_26,UoE_1_27,UoE_1_28,UoE_2,UoE_2_1,UoE_2_2,UoE_2_3,UoE_3,UoE_4,UoE_4_1,UoE_4_2,UoE_5,UoE_6
534,4/13/2021,4/13/2021,61,1,11,9,1,5,3,1,3,1,3,5,16,16,1,.628295909999558, ,6,4,6,2,2,6,6,4,1,6,3,3,5,3,6,5,6,6,6,5,1,1,6,1,6,4,1,2, ,1,1,1,2, ,1,1,1,1
535,4/13/2021,4/13/2021,68,2,5,4,4,2,5,1,3,1,2,5,16,16,1,.74617654440703, ,6,6,6,5,4,6,2,1,1,6,1,1,1,2,1,6,6,6,6,6,1,1,3,1,6,5,1,1, ,1,1,1,1, ,1,7,1,1
536,4/13/2021,4/13/2021,65,2,7,6,1,6,8,1,1,1,1, ,6,6,2,.689921182021037, ,6,6,2,1,3,5,1,1,1,1,2,1,6,5,1,5,5,2,5,5,1,1,6,5,6,5,1,2, ,4,5,5,3, ,1,7,2,7
537,4/13/2021,4/13/2021,61,1,3,3,1,4,9,1,1,1,1,5,15,15,2,1.11518987843554, ,5,6,4,1,4,4,1,3,1,1,3,4,1,3,6,2,1,6,6,6,2,2,6,1,6,3,2,3, ,1,1,1,1, ,1,7,2,7
538,4/13/2021,4/13/2021,47,2,1,1,6,6,2,1,2,1,6,3,11,11,2,.591098401905854, ,6,5,5,5,5,2,1,5,1,1,2,6,1,2,3,6,6,6,3,5,1,1,3,2,6,3,2,3, ,1,1,1,2, ,1,1,1,1
539,4/13/2021,4/13/2021,71,2,12,7,4,2,9,1,2,1,3,5,17,17,1,.646966760902897, ,6,6,6,5,3,6,1,6,1,1,2,1,1,4,4,5,6,6,5,6,1,2,4,3,6,2,5,2, ,1,1,1,2, ,1,7,2,7
540,4/13/2021,4/13/2021,66,2,17,16,5,6,2,1,1,1,1,2,9,9,2,.680128068379978, ,3,3,3,3,3,4,3,1,3,2,3,3,4,3,2,3,5,6,5,4,2,2,3,3,3,2,3,2, ,1,2,1,1, ,1,7,2,1
541,4/13/2021,4/13/2021,54,1,12,6,1,3,8,1,2,1,3,2,15,15,1,.730912876211677, ,6,6,6,1,1,6,1,6,1,1,3,1,1,4,2,6,5,6,6,6,1,3,1,1,6,1,1,2, ,1,1,1,1, ,1,7,2,1
542,4/13/2021,4/13/2021,64,2,17,16,1,3,9,1,1,1,1,2,13,13,2,1.03531043940884, ,6,6,6,2,5,6,2,6,1,1,1,1,1,6,3,6,5,2,6,2,2,1,6,5,6,4,2,5, ,5,4,5,1, ,1,1,2,3
543,4/13/2021,4/13/2021,29,2,8,8,2,2,8,1,3,1,2,5,17,17,1,.770670085821982, ,6,6,4,6,3,6,1,1,1,2,3,3,1,3,2,6,6,6,6,6,1,2,3,1,5,3,1,2, ,1,1,1,2, ,1,7,2,2
544,4/13/2021,4/13/2021,27,2,7,8,6,3,7,1,2,1,2,2,3,3,1,1.06381347497742, ,3,3,4,4,3,4,3,4,3,1,3,4,3,5,2,4,4,5,4,4,1,2,3,3,5,3,2,3, ,1,2,2,3, ,1,7,1,2
545,4/13/2021,4/13/2021,27,2,17, ,2,5,8,1,2,1,2, ,15,15,1,.550563913976242, ,5,5,5,4,3,2,1,5,1,1,3,3,5,3,2,6,6,6,5,4,1,1,2,1,5,2,2,2, ,2,2,2,2, ,7,7,1,1
546,4/13/2021,4/13/2021,53,2,13,15,1,3,11,1,4,1,4,2,12,12,2,.913214970728232, ,6,6,4,6,2,6,4,1,1,1,5,4,5,4,1,6,6,6,4,5,1,2,3,2,6,2,1,2, ,1,1,1,1, ,1,7,1,7
547,4/13/2021,4/13/2021,66,2,7,7,4,3,6,1,1,1,1,2,18,18,2,.860034503327673, ,4,4,3,2,3,5,3,2,1,1,4,3,2,4,3,4,6,6,6,4,1,2,3,2,5,2,1,2, ,2,2,1,2, ,1,7,2,1
548,4/13/2021,4/13/2021,59,1,7,5,1,3,4,1,7,1,7,5,15,15,1,.864438995714189, ,6,5,6,4,3,5,2,1,1,1,2,1,1,4,3,4,6,5,5,5,1,2,3,2,5,2,1,2, ,1,1,1,1, ,7,7,1,7
549,4/13/2021,4/13/2021,66,1,6,16,2,4,3,1,1,1,2,2,8,8,2,1.16504105330407, ,6,6,5,2,4,2,3,5,1,1,2,6,4,4,3,6,6,5,5,5,1,3,2,5,6,2,2,6, ,1,2,1,1, ,1,7,2,1
550,4/14/2021,4/14/2021,66,2,3,3,6,3,2,1,99,1,98,5,18,18,4,2.25658704898756, ,6,6,5,3,5,5,2,5,1,1,3,3,1,3,2,5,5,6,5,6,1,1,3,5,4,5,1,3, ,1,3,2,1, ,1,1,2,7
551,4/13/2021,4/13/2021,57,1,4,4,6,5,5,1,3,1,2,5,16,16,1,.791964398759325, ,5,4,3,4,4,5,2,4,1,2,3,4,3,4,3,4,5,4,4,4,1,2,4,4,5,3,3,2, ,2,2,2,1, ,1,1,2,7
552,4/13/2021,4/13/2021,56,1,12,12,6,4,11,1,4,1,4,2,9,9,2,1.12744475796586, ,4,4,4,3,5,1,1,4,2,3,3,4,1,4,3,4,4,4,2,4,1,4,1,2,4,4,5,1, ,2,2,2,1, ,4,4,1,1
553,4/13/2021,4/13/2021,61,2,17,16,1,1,2,2, ,1,3,3,13,13,1,.841553147622166, ,6,6,2,3,3,2,2,1,1,3,1,1,1,5,2,6,6,6,6,6,1,1,2,1,5,1,2,1, ,2,3,2,1, ,1,7,2,1
554,4/13/2021,4/13/2021,74,2,5,2,1,4,8,1,1,1,1,5,14,14,2,1.10098186589419, ,6,6,1,1,2,6,5,1,1,1,5,2,2,4,2,6,6,6,6,6,1,2,1,1,6,5,1,1, ,1,4,1,2, ,1,7,2,7
555,4/13/2021,4/13/2021,67,1,7,3,1,3,2,1,1,1,1,3,15,15,2,.910074484125074, ,5,6,5,4,1,6,2,4,1,1,6,4,1,4,2,6,2,5,6,5,1,3,5,3,6,5,2,2, ,1,1,1,1, ,1,7,2,7
556,4/13/2021,4/13/2021,54,1,17,16,1,5,1,1,2,1,2,2,20,20,2,1.60270041263454, ,6,6,4,2,4,6,1,2,1,1,2,1,1,3,5,2,3,4,2,5,1,1,2,6,6,2,1,2, ,1,1,1,1, ,1,7,1,7
557,4/13/2021,4/13/2021,71,2,16,15,5,3,9,1,99,1,98,5,16,16,2,.632650469501941, ,6,6,5,2,4,5,3,6,1,2,4,2,5,3,2,6,5,5,5,6,2,3,2,3,6,2,2,3, ,2,2,2,1, ,1,1,2,7
558,4/13/2021,4/13/2021,74,1,5,16,1,3,9,1,98,1,2,5,18,18,1,.786420229351926, ,3,6,6,2,2,2,1,3,1,1,1,1,2,2,2,5,6,6,6,5,1,2,2,2,5,2,1,2, ,1,1,1,1, ,1,7,1,1
559,4/13/2021,4/13/2021,33,2,9,5,1,4,5,2, ,1,2,3,12,12,2,.725982750439326, ,2,2,4,3,5,3,4,5,5,2,3,4,3,4,1,3,2,2,2,4,4,4,2,5,3,5,3,2, ,5,5,5,5, ,1,7,2,4
560,4/13/2021,4/13/2021,67,2,3,3,6,3,7,1,2,1,2,2,9,9,2,1.08356343164574, ,2,2,4,2,4,3,3,4,2,4,4,5,4,5,3,2,4,6,4,5,3,3,2,2,5,2,3,3, ,1,1,3,1, ,1,1,3,2
561,4/13/2021,4/13/2021,72,2,3,16,1,2,2,1,6,1,2,1,15,15,2,.710701736212582, ,6,6,6,2,6,4,3,2,1,2,3,3,5,4,2,1,4,4,3,3,2,4,4,2,5,2,2,2, ,5,5,5,1, ,2,3,2,1
562,4/13/2021,4/13/2021,50,1,14,14,1,1,8,1,98,1,1,5,17,17,2,.767481579107525, ,3,6,6,2,5,2,1,4,2,1,6,1,2,3,3,6,5,4,5,6,1,2,2,4,5,1,3,4, ,1,1,1,1, ,1,1,2,1
563,4/13/2021,4/13/2021,31,2,11,1,2,3,6,1,1,1,1,3,11,11,2,.824805146136749, ,6,4,4,2,4,3,2,5,1,1,3,2,4,3,2,4,4,5,5,4,1,1,2,1,6,2,1,4, ,1,2,2,3, ,1,7,1,1
564,4/13/2021,4/13/2021,62,1,13,11,1,2,8,1,1,1,2,3,9,9,1,.916408735940778, ,6,6,6,2,3,6,6,5,1,3,5,4,1,3,5,5,5,6,5,5,1,1,2,2,6,1,1,2, ,1,1,1,2, ,1,7,1,7
565,4/14/2021,4/14/2021,45,1,11,12,1,3,11,1,4,1,2,5,16,16,1,1.19668526586159, ,6,6,6,2,3,6,1,4,1,1,1,1,2,1,3,6,6,6,6,6,1,1,2,1,5,1,1,4, ,1,1,1,2, ,1,7,2,1
566,4/13/2021,4/13/2021,71,1,6,6,1,3,3,1,1,1,1,5,18,18,2,.910074484125074, ,6,6,6,1,1,6,1,4,1,1,3,5,1,5,5,6,6,4,6,6,1,5,1,1,6,4,5,1, ,1,1,1,2, ,7,7,2,1
567,4/13/2021,4/13/2021,51,1,10,5,1,3,6,1,2,1,2,4,5,5,1,.830809259494783, ,6,6,6,2,4,5,3,5,1,2,3,1,5,3,3,6,6,6,6,6,1,2,3,1,5,2,2,3, ,1,1,1,1, ,1,7,2,1
568,4/13/2021,4/13/2021,74,1,11,11,1,1,8,1,3,1,3,5,16,16,1,.786793347546302, ,6,6,6,6,6,6,1,1,5,1,2,1,2,4,1,6,6,6,6,6,6,1,6,1,5,1,1,1, ,1,1,1,1, ,7,7,1,1
569,4/14/2021,4/14/2021,70,2,16,15,4,6,3,1,99,1,99,7,16,16,2,.608479023808855, ,4,5,4,4,4,3,3,3,3,3,4,3,3,4,4,4,6,6,4,5,2,2,3,3,5,3,3,4, ,2,2,2,1, ,1,7,1,1
570,4/13/2021,4/13/2021,57,2,5,1,1,5,4,2, ,2, ,3,4,4,3,.486031585651396, ,5,5,6,2,4,6,2,4,2,1,3,5,1,6,2,5,5,5,4,4,1,2,2,4,6,1,2,3, ,1,2,1,2, ,1,7,2,7
571,4/13/2021,4/13/2021,69,2,2,3,5,6,5,1,1,1,1,2,5,5,2,.631114468032324, ,3,4,3,3,3,4,2,2,2,2,3,3,2,6,3,3,6,5,5,4,2,2,3,2,5,2,2,3, ,2,2,2,2, ,3,5,1,7
572,4/13/2021,4/13/2021,70,2,10,7,6,2,7,1,2,1,2,5,16,16,2,.975536454339131, ,6,5,3,2,4,6,3,4,2,3,3,3,2,4,3,6,2,6,6,6,2,3,2,3,6,1,2,3, ,1,1,1,2, ,1,1,1,1
573,4/13/2021,4/13/2021,47,1,17,1,6,1,6,1,1,1,1,3,9,9,2,1.15151514071192, ,2,6,6,1,5,6,6,4,1,1,3,5,3,6,6,1,6,1,2,3,6,6,6,6,6,6,6,6, ,5,5,5,2, ,1,7,2,4
574,4/14/2021,4/14/2021,71,1,3,3,6,3,7,1,1,1,1,2,6,6,2,1.20849996283353, ,2,6,5,1,6,6,1,6,1,1,1,1,1,3,4,6,4,6,5,4,1,2,1,3,5,2,3,3, ,1,1,1,5, ,1,1,1,7
575,4/13/2021,4/13/2021,22,2,10,1,6,4,7,2, ,2, ,3,9,9,3,.786795350764305, ,5,4,4,6,4,3,1,4,1,3,3,3,1,4,4,5,6,5,6,2,1,1,3,1,5,1,1,2, ,1,1,1,1, ,1,7,2,7
576,4/13/2021,4/13/2021,34,1,17,7,1,4,11,1,4,1,4,5,12,12,2,1.07821567303517, ,3,4,4,5,1,5,2,5,1,4,2,3,2,4,4,5,3,5,2,5,4,1,4,4,5,4,2,3, ,2,3,2,4, ,3,5,2,2
577,4/13/2021,4/13/2021,41,1,17,16,6,3,3,2, ,2, ,1,19,19,2,.845647183248509, ,6,6,6,1,3,6,3,6,1,1,4,2,2,6,3,6,1,6,6,6,1,3,1,3,5,1,6,1, ,1,1,1,4, ,1,7,1,1
578,4/13/2021,4/13/2021,40,2,8,3,1,2,9,1,2,1,2,5,16,16,1,.677416048465154, ,6,6,4,2,2,6,1,1,1,1,2,1,2,2,2,5,6,6,6,6,1,2,2,1,5,2,2,1, ,1,2,1,2, ,1,7,1,1
579,4/13/2021,4/13/2021,69,2,13,16,1,2,7,1,7,1,7,5,17,17,1,.746061355788072, ,6,5,3,5,4,2,1,2,2,3,3,4,2,2,4,5,6,6,4,5,1,1,3,1,5,2,1,1, ,1,1,1,3, ,1,1,1,7
580,4/13/2021,4/13/2021,52,2,17,16,6,5,9,1,1,1,2,3,13,13,2,.827084807115524, ,5,4,3,1,3,4,3,2,3,3,3,3,3,4,3,6,5,4,5,4,1,1,4,3,5,2,1,3, ,1,1,1,1, ,1,5,2,1
581,4/13/2021,4/13/2021,54,1,17,16,6,3,7,1,3,1,2,5,11,11,1,1.16812581728477, ,5,5,5,5,5,5,5,5,5,2,5,3,4,5,5,5,5,5,5,6,2,1,5,5,5,5,2,2, ,2,2,2,2, ,1,2,2,2
582,4/13/2021,4/13/2021,33,2,17,16,1,3,11,2, ,2, ,3,12,12,1,.684961954708933, ,5,4,4,6,3,4,1,2,1,1,2,1,2,3,3,6,6,6,6,4,1,2,2,2,3,3,2,4, ,1,1,1,2, ,1,5,1,1
583,4/14/2021,4/14/2021,45,1,13,13,2,3,10,1,2,1,2,4,11,11,1,.784905604519214, ,5,5,3,5,3,4,1,6,1,3,5,2,3,4,1,3,4,5,6,5,1,1,2,1,5,1,1,2, ,2,2,2,2, ,1,7,2,7
584,4/13/2021,4/13/2021,74,1,11,8,1,2,8,1,7,1,2,3,11,11,1,.708017251004244, ,4,6,6,4,4,5,1,5,1,2,3,5,1,3,3,4,6,5,5,4,1,2,3,5,5,2,2,3, ,2,2,2,1, ,1,1,2,7
585,4/13/2021,4/13/2021,66,1,4,4,6,6,2,1,3,2, ,5,16,16,3,.633004818996443, ,6,6,6,4,2,6,1,4,1,1,4,1,1,2,2,6,6,6,6,6,1,3,4,3,5,2,2,2, ,1,2,2,1, ,1,1,2,7
586,4/13/2021,4/13/2021,51,2,8,6,1,3,8,1,1,1,1,3,18,18,2,1.03531043940884, ,5,4,5,4,5,6,1,1,1,1,4,1,5,6,1,6,1,6,5,3,1,1,2,3,5,1,1,1, ,1,2,1,1, ,1,1,2,1
587,4/13/2021,4/13/2021,70,2,4,4,5,3,3,1,1,1,1,3,16,16,1,.875167259681351, ,5,5,5,3,4,5,2,4,1,1,4,2,1,4,5,6,6,6,6,5,1,2,4,3,6,4,2,2, ,1,1,1,2, ,1,7,1,7
588,4/13/2021,4/13/2021,41,1,14,6,1,4,11,1,2,1,2,3,12,12,1,1.12310467539639, ,1,6,4,6,6,6,1,6,1,1,3,1,1,2,2,6,6,6,6,6,1,1,1,1,6,1,2,3, ,1,3,1,2, ,1,7,2,1
589,4/13/2021,4/13/2021,58,2,4,16,1,5,4,1,1,1,1,3,11,11,2,.756586696658945, ,6,2,3,2,2,3,3,3,3,3,4,3,3,3,5,5,5,6,5,5,6,3,4,4,5,4,2,5, ,1,2,2,1, ,1,1,2,1
590,4/13/2021,4/13/2021,79,2,3,3,5,6,8,1,1,1,1,2,19,19,2,.68706104393541, ,4,3,3,5,4,3,3,3,2,3,3,3,4,3,3,3,3,3,5,5,2,3,2,3,3,2,4,3, ,1,1,1,1, ,1,1,1,1
591,4/13/2021,4/13/2021,59,2,4,4,1,4,8,1,1,1,6,2,14,14,2,1.31986870083229, ,6,4,4,4,3,2,1,2,1,2,5,3,1,5,4,5,5,5,5,5,1,1,3,1,6,2,2,5, ,1,1,1,2, ,1,7,3,7
592,4/13/2021,4/13/2021,53,2,17,16,1,2,4,1,2,1,2,5,18,18,1,.796333260131995, ,5,3,3,4,6,3,1,4,2,1,3,6,2,4,3,4,4,6,5,3,1,1,1,3,4,1,1,1, ,1,1,1,1, ,4,7,1,7
593,4/13/2021,4/13/2021,47,1,7,6,1,4,4,1,1,1,1,3,5,5,2,1.50403378533423, ,5,4,4,4,4,4,3,4,2,4,4,4,3,4,3,4,5,6,5,5,2,3,2,3,5,3,2,2, ,2,2,2,2, ,1,7,2,1
594,4/13/2021,4/13/2021,59,1,4,4,6,3,3,1,98,1,6,2,6,6,2,1.57873085983396, ,2,6,2,3,5,2,2,5,1,2,2,1,1,4,2,5,2,5,5,5,3,5,3,4,5,3,3,4, ,3,5,3,1, ,1,7,1,1
595,4/13/2021,4/13/2021,76,1,7,6,1,3,11,1,1,2, ,1,6,6,2,1.03061745804503, ,6,6,6,6,3,6,1,6,1,1,3,6,6,6,1,6,6,6,3,6,1,1,1,3,6,5,1,1, ,1,2,2,1, ,1,7,2,1
596,4/13/2021,4/13/2021,28,2,16,15,6,5,3,2, ,2, ,5,16,16,3,1.89543636241474, ,2,4,3,4,4,5,3,2,1,2,4,4,3,4,3,4,5,4,2,3,1,3,4,4,5,3,3,3, ,2,1,6,1, ,7,7,3,5
597,4/13/2021,4/13/2021,46,2,3,3,3,5,3,1,1,1,1,2,3,3,2,.652268169080796, ,4,4,3,3,4,3,2,3,1,3,3,3,2,4,2,5,4,5,3,5,1,2,3,2,3,3,2,2, ,1,1,1,1, ,1,7,1,1
598,4/14/2021,4/14/2021,36,1,9,9,2,4,11,1,2,1,2,5,16,16,1,1.55877405815099, ,6,6,6,4,2,5,1,6,1,1,2,1,1,2,4,5,5,5,4,4,1,2,4,2,5,2,2,2, ,1,2,1,2, ,1,7,1,1
599,4/13/2021,4/13/2021,23,2,16,15,6,1,8,1,2,1,2,6,16,16,1,.643173743248423, ,6,5,5,4,4,5,2,1,1,2,1,1,1,3,3,6,6,4,6,5,2,2,2,2,6,2,4,2, ,1,1,1,3, ,1,1,1,7
600,4/13/2021,4/13/2021,41,2,7,5,6,1,2,1,2,1,2,5,17,17,1,.74453168327753, ,6,6,6,2,1,6,1,6,1,1,3,1,5,1,3,6,6,6,6,6,1,1,2,1,6,1,1,1, ,1,2,2,1, ,1,7,1,1
601,4/14/2021,4/14/2021,44,1,1,1,6,3,11,1,7,1,7,5,17,17,1,1.09600563855576, ,4,5,4,3,4,5,2,4,4,2,3,4,3,3,4,5,5,4,4,3,1,2,5,4,4,2,3,4, ,6,6,6,1, ,1,1,2,2
602,4/13/2021,4/13/2021,38,2,17,16,6,3,9,1,2,1,2,5,16,16,1,.755562634280549, ,5,5,5,5,3,6,2,1,1,1,3,3,1,2,2,6,5,6,6,6,1,1,2,3,5,2,1,3, ,1,2,1,1, ,1,7,1,1
603,4/13/2021,4/13/2021,76,2,6,3,1,3,10,1,1,1,1,1,13,13,2,.784774479068226, ,4,5,4,3,3,3,3,1,3,6,3,3,3,3,3,4,5,4,5,5,1,2,2,4,3,3,1,2, ,1,1,1,2, ,1,7,2,7
604,4/13/2021,4/13/2021,73,2,17,16,4,2,3,2, ,1,1,2,18,18,2,.682890656013091, ,4,4,4,4,4,4,4,4,3,3,5,3,4,4,3,4,4,5,4,4,2,3,4,4,5,3,2,4, ,1,1,1,2, ,1,7,1,2
605,4/13/2021,4/13/2021,55,1,8,3,2,3,3,1,1,1,1,3,8,8,1,1.00761687183674, ,4,4,4,3,3,3,2,6,3,2,4,4,2,6,2,6,3,4,6,5,1,2,2,3,4,3,2,3, ,3,5,2,1, ,3,7,2,7
606,4/13/2021,4/13/2021,49,2,17,16,1,3,9,1,99,1,3,5,16,16,1,.680953037261798, ,6,6,4,2,3,6,4,1,1,2,5,1,3,3,2,3,6,1,6,5,1,2,2,2,5,2,2,1, ,2,2,2,1, ,1,7,2,1
607,4/13/2021,4/13/2021,68,2,3,3,4,2,5,1,2,1,2,5,17,17,1,.66703472712351, ,5,5,3,4,4,5,1,2,1,2,4,4,3,5,3,5,6,6,5,4,1,1,2,1,5,1,1,2, ,1,1,1,2, ,1,7,1,1
608,4/13/2021,4/13/2021,65,2,5,1,1,1,8,1,3,1,7,2,16,16,1,.732977823741577, ,6,6,6,2,6,5,6,1,1,1,1,1,6,6,3,6,6,6,6,6,1,1,2,1,6,1,1,5, ,1,1,1,4, ,1,7,1,7
609,4/13/2021,4/13/2021,57,1,14,14,1,2,6,1,1,1,2,3,11,11,2,.781033275514758, ,6,6,4,3,3,5,5,5,1,1,3,1,2,5,3,6,5,6,5,6,1,2,2,3,5,2,1,2, ,1,1,1,1, ,1,7,1,1
610,4/13/2021,4/13/2021,70,2,17,16,5,3,11,1,4,1,2,2,10,10,2,.76176753172559, ,6,4,3,6,3,3,2,4,3,3,2,1,1,2,3,4,4,4,5,4,1,3,2,5,5,4,3,3, ,1,1,1,1, ,1,7,2,1
611,4/13/2021,4/13/2021,56,1,11,10,1,2,2,1,98,1,2,5,17,17,1,.666522010664702, ,6,6,4,2,3,5,1,3,2,1,3,4,1,3,2,4,6,5,4,4,2,1,4,3,4,4,2,2, ,5,5,5,4, ,1,7,1,7
612,4/13/2021,4/13/2021,20,2,16,15,4,3,7,1,2,2, ,6,11,11,3,1.30210574983442, ,5,5,3,3,4,3,1,5,1,1,3,2,5,5,5,5,6,6,4,6,1,2,5,2,6,1,3,3, ,1,2,1,2, ,3,4,1,1
613,4/13/2021,4/13/2021,54,2,3,3,6,3,10,1,5,1,5,5,17,17,2,.851059058047113, ,6,4,3,3,2,2,1,3,1,1,3,3,5,5,1,5,6,6,5,5,1,2,5,1,5,1,1,2, ,1,1,1,1, ,1,7,1,7
614,4/13/2021,4/13/2021,52,2,2,2,3,5,4,2, ,2, ,2,8,8,3,1.24773940554772, ,6,4,4,4,4,3,3,1,1,3,4,3,1,4,3,2,1,6,1,5,1,2,1,4,5,1,1,4, ,1,1,1,3, ,1,7,2,4
615,4/13/2021,4/13/2021,76,2,11,7,4,2,8,1,3,1,3,5,17,17,1,.736029106896267, ,5,5,4,2,5,5,2,3,2,2,4,4,5,3,1,5,5,3,4,4,1,1,2,5,5,4,3,2, ,1,2,1,2, ,1,7,2,7
616,4/13/2021,4/13/2021,69,1,2, ,1,6,9,1,1,1,6, ,1,1,2,.737505339475571, ,2,1,6,1,1,1,1,3,1,1,6,1,1,6,2,2,1,6,5,5,1,1,1,2,5,1,2,3, ,1,1,1,2, ,1,1,2,1
617,4/13/2021,4/13/2021,47,2,11,7,1,4,6,1,1,1,6, ,1,1,2,1.00927312385163, ,2,5,6,5,4,5,1,5,1,1,6,5,2,4,6,5,6,6,6,6,2,2,4,2,5,2,5,3, ,1,1,1,2, ,1,1,2,1
618,4/13/2021,4/13/2021,33,2,11,2,6,4,3,1,2,1,2,5,16,16,1,1.06307147645976, ,5,3,4,3,3,4,2,5,1,2,3,3,3,4,4,5,4,6,5,5,1,3,3,2,5,4,2,2, ,1,1,1,1, ,7,7,1,7
619,4/13/2021,4/13/2021,59,2,17,16,1,3,9,1,1,2, ,3,20,20,2,1.03101845520054, ,6,6,4,2,3,5,5,2,3,3,3,4,3,3,2,6,6,6,6,6,1,2,5,2,6,3,2,2, ,1,1,1,1, ,1,7,1,7
620,4/13/2021,4/13/2021,61,2,3,1,1,5,5,1,1,1,1,3,9,9,2,.562652332206266, ,4,6,2,2,4,4,6,1,1,2,2,2,3,3,3,5,5,5,4,4,1,4,4,2,6,5,1,2, ,1,1,1,1, ,1,7,1,7
621,4/13/2021,4/13/2021,62,1,11,11,1,1,7,1,3,1,3,4,18,18,1,1.05166830545878, ,1,6,5,5,5,6,1,3,1,1,5,2,3,4,6,6,4,6,6,5,1,1,2,1,2,1,2,1, ,1,4,1,1, ,1,1,2,1
622,4/13/2021,4/13/2021,50,2,8,8,1,4,4,2, ,1,2,2,6,6,2,2.32970416725495, ,3,3,3,5,2,6,5,3,2,3,2,3,2,4,1,4,4,5,5,5,1,1,4,5,5,3,3,2, ,1,1,1,1, ,3,5,2,1
623,4/13/2021,4/14/2021,44,1,7,3,1,6,7,1,7,1,7,5,16,16,1,1.01588993574322, ,5,5,2,6,3,5,2,2,1,2,2,2,2,2,2,4,5,5,2,5,2,2,3,4,5,2,2,2, ,2,2,2,1, ,1,7,2,1
624,4/13/2021,4/13/2021,74,2,17,16,1,2,9,1,1,1,1,3,17,17,2,.774292473779137, ,5,5,4,3,3,5,2,2,1,2,4,4,1,3,4,5,1,6,3,6,1,4,2,4,5,3,4,3, ,1,1,1,1, ,1,1,1,1
625,4/13/2021,4/13/2021,74,2,17,16,1,3,10,1,1,1,1,3,9,9,2,.784774479068226, ,6,5,3,3,2,4,4,5,3,2,5,3,3,5,2,2,3,5,5,5,1,5,3,2,2,3,5,2, ,2,1,2,1, ,1,7,2,1
626,4/14/2021,4/14/2021,57,2,3,2,2,3,11,1,98,1,4,4,18,18,2,.836384290577068, ,5,5,2,4,3,4,2,5,3,2,2,2,1,2,3,3,2,4,4,4,1,2,3,2,5,3,2,4, ,4,4,3,1, ,1,7,1,7
627,4/13/2021,4/13/2021,51,2,3,3,6,5,10,1,2,1,5,3,9,9,1,1.29798410226067, ,6,5,3,3,3,5,1,1,3,1,3,2,1,2,2,5,6,6,5,6,1,2,2,2,6,2,3,3, ,2,2,2,1, ,1,7,2,7
628,4/13/2021,4/13/2021,74,1,11,7,1,3,2,1,1,1,1,2,18,18,2,.910074484125074, ,5,6,6,3,4,2,1,5,1,1,4,2,2,4,2,3,6,6,5,5,1,2,2,2,5,1,1,2, ,1,1,1,2, ,1,1,1,1
629,4/13/2021,4/13/2021,63,1,5,5,4,1,6,1,7,1,98,5,18,18,1,.670883024135185, ,6,6,6,4,1,6,1,1,1,1,3,1,1,3,2,6,6,6,6,6,1,1,3,4,6,3,2,4, ,1,1,1,1, ,1,1,2,7
630,4/13/2021,4/13/2021,33,1,16,15,6,5,9,2, ,2, ,2,19,19,4,.64489455310391, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1,1,1,5, ,5,5,4,5
631,4/14/2021,4/14/2021,47,1,16,16,2,3,7,1,3,1,3,5,20,20,2,1.24555870325459, ,4,6,4,3,4,6,1,3,1,1,1,6,1,2,3,5,4,6,4,4,1,1,4,4,5,2,1,3, ,6,6,6,2, ,1,1,1,1
632,4/13/2021,4/13/2021,48,1,17,16,6,6,4,1,1,2, ,5,17,17,3,1.11767746505384, ,6,6,6,6,6,6,2,1,1,1,1,1,6,3,1,4,1,3,4,6,2,1,6,5,4,1,1,2, ,1,1,1,1, ,1,7,2,5
633,4/13/2021,4/13/2021,51,1,13,7,2,4,5,2, ,1,2,3,11,11,2,.766760034081113, ,3,6,6,3,3,6,1,5,2,1,6,2,1,4,4,3,4,6,5,5,1,1,3,4,6,2,2,4, ,1,2,1,1, ,1,7,1,1
634,4/13/2021,4/13/2021,57,2,6,6,6,4,4,1,1,1,2,2,9,9,2,.901622963534529, ,3,4,3,4,3,3,2,4,3,3,3,4,2,4,2,3,2,4,3,3,2,4,3,3,3,3,3,3, ,1,1,1,1, ,1,1,2,1
635,4/13/2021,4/13/2021,67,1,2,3,4,6,2,1,6,1,6,1,5,5,2,.676935838822125, ,6,6,6,2,6,6,1,6,1,1,1,6,1,6,2,6,6,6,6,6,1,1,1,1,6,1,1,1, ,1,1,1,1, ,1,7,1,1
636,4/13/2021,4/13/2021,54,1,8,8,4,2,3,1,2,1,2,5,16,16,2,.827377366066606, ,5,6,5,6,1,6,1,6,1,1,2,1,1,1,1,6,6,6,1,6,1,1,5,2,6,2,1,2, ,1,1,1,1, ,1,7,1,1
